         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        14         11
        15         12
        16         13
        17         14
        18         15
        19         16
        20         17
        21         18
        22         19
        23         20
        24         21
        25         22
        26         23
        28         24
        29         25
        30         26
        31         34
        32         27
        33         35
        34         36
        35         37
        36         38
        37         39
        38         40
        39         41
        40         42
        41         43
        42         44
        45         47
        46         48
        47         49
