         1          1
         3          2
         4          3
         6          5
         7          4
        11          6
        12          7
        13          8
        14          9
        15         10
        16         11
        17         12
        18         13
        19         14
        20         15
        21         16
        22         17
        23         18
        24         19
        25         20
        26         21
        27         22
        28         23
        29         24
        30         25
        31         26
        32         27
        33         28
        34         29
        35         30
        36         31
        37         32
        38         33
        39         34
        42         35
        44         36
        47         37
        49         38
        51         39
        53         40
        55         41
        56         42
        57         43
        58         44
        59         45
        60         46
