         3          1
         4          2
         5          3
         6          4
         7          5
         8          6
         9          7
        10          8
        11          9
        12         10
        13         11
        14         12
        15         13
        16         14
        17         15
        18         16
        19         17
        20         18
        21         19
        22         20
        23         21
        24         22
        25         23
        26         24
        27         25
        28         26
        32         27
        33         28
        34         30
        35         31
        36         32
        40         36
        41         37
        42         38
        43         39
        44         40
        45         41
        46         42
        47         43
        48         44
        49         45
        50         46
