         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         18
        19         19
        20         45
        22         46
        23         44
        24         20
        25         21
        26         22
        27         23
        28         24
        29         25
        30         26
        31         27
        32         28
        33         29
        34         30
        35         31
        36         32
        38         34
        39         35
        40         36
        41         37
        42         38
        43         47
        44         48
        45         39
        46         40
        47         41
        48         42
        49         43
        50         49
