         1          1
         2          2
         3          3
         4          4
         5          6
         6          5
         7          7
         8         15
         9          9
        10         14
        11         11
        12         12
        13         13
        14         10
        15          8
        16         16
        17         17
        18         18
        19         19
        20         20
        21         21
        22         22
        23         23
        24         24
        25         25
        26         26
        27         27
        28         28
        29         29
        30         30
        32         31
        34         34
        35         33
        36         32
        37         35
        38         36
        39         37
        40         38
        41         39
        42         40
        43         41
        44         42
        45         43
        47         44
        48         45
        49         46
