         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         18
        19         19
        20         20
        21         21
        22         22
        24         23
        25         24
        28         25
        29         26
        30         27
        31         28
        32         29
        33         30
        37         34
        38         35
        39         38
        40         36
        41         37
        42         39
        43         42
