         1          1
         2          2
         3          3
         4          4
         5          5
         6         10
         7         11
         8         12
         9         13
        11         15
        12         16
        13         17
        14         18
        15         19
        16         20
        17         21
        18         22
        19         23
        20         24
        21         25
        22         26
        23         27
        24         28
        25         29
        26         30
        27         31
        28         32
        29         33
        30         34
        31         35
        32         36
        33         37
        34         38
        35         39
        36         40
        37         41
        38         42
        39         43
        40         44
        41         45
        42         46
        43         47
