         1          1
         4          2
         5          3
         6          4
         7          5
         8          7
         9          8
        10          9
        11         10
        12         11
        13         12
        14         13
        15         14
        16         15
        17         16
        18         17
        19         18
        20         19
        21         20
        22         21
        23         22
        24         23
        25         24
        26         25
        27         26
        28         27
        29         28
        30         29
        31         30
        32         32
        34         34
        35         35
        36         37
        37         38
        38         39
        39         40
        40         41
        41         42
        42         43
        43         44
        44         45
        45         47
        46         48
        47         49
