         1          1
         2          2
         3          3
         4          4
         5          5
         7          6
         8          7
         9          8
        10          9
        11         10
        12         11
        13         12
        14         13
        16         15
        17         16
        18         17
        19         18
        20         19
        21         20
        22         21
        23         22
        24         23
        25         24
        26         25
        27         26
        28         27
        29         28
        30         29
        31         30
        32         31
        33         32
        34         35
        35         33
        36         36
        37         37
        38         38
        39         34
        40         39
        41         43
        42         40
        43         42
        44         41
