         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         15
        12         16
        13         44
        14         17
        15         18
        16         19
        17         20
        18         40
        19         21
        20         22
        21         23
        22         24
        23         25
        24         26
        25         27
        26         28
        27         29
        28         30
        29         31
        30         32
        31         33
        32         34
        33         35
        34         36
        35         37
        36         38
        37         39
        38         42
        39         43
        42         47
        43         48
        44         49
