         1          7
         2          6
         3          8
         4          5
         5          4
         6          3
         7          2
         8          1
         9         14
        10         15
        11         16
        12         17
        13         18
        14         19
        15         20
        16         21
        17         22
        18         23
        19         24
        20         25
        21         26
        22         27
        23         28
        24         35
        25         36
        26         37
        27         13
        28          9
        29         10
        30         11
        31         12
        32         41
        33         42
        34         43
        35         44
        36         45
        38         47
        39         48
        40         49
        41         50
        42         51
        43         52
        44         53
        45         59
        46         60
        47         61
        48         62
        49         63
