         1          1
         2          6
         3          2
         4          3
         5          4
         6          7
         7         11
         8         12
         9         13
        10         14
        11         15
        12         16
        13         17
        14         18
        15         19
        16         20
        17         21
        18         22
        19         23
        20         24
        21         25
        22         26
        23         27
        24         28
        25         29
        26         30
        27         31
        28         32
        29         33
        30         34
        31         35
        32         36
        33         37
        34         38
        35         39
        36         42
        37         44
        38         47
        39         49
        40         51
        41         53
        42         55
        43         56
        44         57
        45         58
        46         59
        47         60
