         1          6
         2          7
         3          8
         4          9
         5         10
         6         11
         7         12
         8         13
         9         14
        10         15
        11         16
        12         17
        13         18
        14         19
        15         20
        16         21
        17         22
        18         23
        19         24
        20         25
        21         26
        22         27
        23         28
        24         29
        25         30
        26         31
        27         32
        28         42
        29         43
        30         44
        31         45
        32         46
        33         47
        34         48
        35         49
        36         50
        37         51
        38         52
        39         53
        40         54
        41         55
        42         56
        43         57
        44         58
        45         59
        46         60
        48         61
