         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         24
        19         23
        20         25
        21         22
        22         21
        23         18
        24         27
        25         28
        26         29
        27         30
        28         31
        29         32
        33         36
        34         37
        35         43
        36         42
        37         41
