         1          1
         2          2
         3          5
         4          3
         5          4
         6          6
         7         10
         8         11
         9         12
        10         13
        11         14
        12         15
        13         16
        14         17
        15         18
        16         19
        17         20
        18         21
        19         22
        20         23
        21         24
        22         25
        23         26
        24         27
        25         28
        26         29
        27         30
        28         31
        29         32
        30         33
        31         34
        32         35
        33         36
        34         37
        35         38
        36         41
        37         43
        38         46
        39         48
        40         50
        41         52
        42         54
        43         55
        44         56
        45         57
        46         58
        47         59
