         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         22
        18         23
        19         24
        20         25
        21         26
        22         27
        23         28
        24         29
        25         30
        26         31
        27         32
        29         34
        31         43
        32         36
        33         19
        34         18
        35         17
        38         45
        41         37
        42         38
        47         46
