         1          1
         2          2
         3          3
         4          4
         5          9
         6          5
         7         10
         8         18
         9         12
        10         17
        11         14
        12         15
        13         16
        14         13
        15         11
        16         19
        17         20
        18         21
        19         22
        20         23
        21         24
        22         25
        23         26
        24         27
        25         28
        26         29
        27         30
        28         31
        29         32
        30         33
        32         34
        34         37
        35         36
        36         35
        37         38
        38         39
        39         40
        40         41
        41         42
        42         43
        43         44
        44         45
        45         46
        47         47
        48         48
        49         49
