         1          1
         2          2
         3          3
         4          5
         5          7
         6          4
         7          8
         8         16
         9         10
        10         15
        11         12
        12         13
        13         14
        14         11
        15          9
        16         17
        17         18
        18         19
        19         20
        20         21
        21         22
        22         23
        23         24
        24         25
        25         26
        26         27
        27         28
        28         29
        29         30
        30         31
        32         32
        34         35
        35         34
        36         33
        37         37
        38         38
        39         39
        40         40
        41         41
        42         42
        43         43
        44         44
        45         45
        47         46
        48         49
        49         50
