         1          1
         2          3
         3          4
         5          6
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         18
        19         19
        20         20
        21         21
        22         22
        23         23
        24         24
        25         25
        26         26
        27         27
        28         28
        29         29
        30         30
        31         31
        32         32
        33         33
        34         34
        35         35
        36         36
        38         37
        39         38
        41         41
        42         43
        43         46
        44         48
        45         50
        46         52
        47         54
        48         55
        49         56
        50         57
        54         58
        55         59
