         1          2
         2          3
         3          4
         4          5
         5          6
         6          7
         7          8
         8          9
         9         10
        10         11
        11         12
        12         13
        13         14
        14         15
        15         16
        16         17
        17         18
        18         25
        19         24
        20         26
        21         23
        22         22
        23         19
        24         29
        25         30
        27         31
        28         32
        29         33
        33         37
        34         38
        35         44
        36         43
        37         42
