         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         22
        19         21
        21         20
        22         19
        23         18
        24         23
        25         24
        26         25
        27         26
        28         27
        29         28
        33         32
        34         33
        35         38
        36         36
        37         35
        38         34
