         1          3
         2          4
         3          5
         4          6
         5          7
         6          8
         7          9
         8         10
         9         11
        10         12
        11         13
        12         14
        13         15
        14         16
        15         17
        16         18
        17         19
        18         26
        19         25
        20         27
        21         24
        22         23
        23         20
        24         32
        25         33
        27         34
        28         35
        29         36
        33         40
        34         41
        35         47
        36         46
        37         45
