         1          2
         2          3
         3          4
         4          5
         5          6
         6          7
         7          8
         8          9
         9         10
        10         11
        11         12
        12         13
        13         14
        14         15
        15         16
        16         17
        17         18
        18         19
        19         20
        20         21
        21         22
        22         23
        26         24
        27         25
        28         26
        29         27
        30         29
        31         30
        33         31
        34         32
        35         33
        39         37
        40         38
        41         39
        42         40
        43         41
        44         42
        45         44
        46         45
        47         46
        48         47
