         1          1
         2          6
         3          2
         4          3
         6          4
         7          5
        11          7
        12          8
        13          9
        14         10
        15         11
        16         12
        17         13
        18         14
        19         15
        20         16
        21         17
        22         18
        23         19
        24         20
        25         21
        26         22
        27         23
        28         24
        29         25
        30         26
        31         27
        32         28
        33         29
        34         30
        35         31
        36         32
        37         33
        38         34
        39         35
        40         36
        42         37
        44         38
        47         39
        49         40
        51         41
        53         42
        55         43
        56         44
        57         45
        58         46
        59         49
        60         50
