         1          5
         2          6
         3          7
         4          8
         5          9
         6         10
         7         11
         8         12
         9         13
        10         14
        11         15
        12         16
        13         17
        14         18
        15         19
        16         20
        17         21
        18         22
        19         23
        20         24
        21         25
        22         26
        23         27
        24         28
        26         34
        27         35
        28         36
        29         37
        30         38
        34         42
        35         43
        36         44
        37         45
        38         46
        39         47
        40         48
        42         49
