         1          3
         2          2
         3          1
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        22         16
        23         17
        24         18
        25         19
        26         20
        27         21
        28         23
        29         22
        30         24
        31         25
        32         26
        43         28
