         1          1
         2          6
         3          2
         4          3
         6          4
         7          5
        10          7
        11          8
        12          9
        13         10
        14         11
        15         12
        16         13
        17         14
        18         15
        19         16
        20         17
        21         18
        22         19
        23         20
        24         21
        25         22
        26         23
        27         24
        28         25
        29         26
        30         27
        31         28
        32         29
        33         30
        34         31
        35         32
        36         33
        37         34
        38         36
        39         37
        40         50
        42         39
        44         40
        47         41
        49         42
        51         43
        52         35
        53         44
        54         49
        55         45
        56         46
        57         47
        58         48
        59         52
        60         53
