         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         24
        18         25
        19         26
        20         27
        21         28
        22         29
        23         30
        24         31
        25         32
        26         33
        27         34
        28         41
