         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         18
        19         19
        20         20
        21         21
        22         22
        23         23
        24         24
        25         25
        28         28
        29         29
        30         30
        32         31
        38         33
        39         34
        40         35
        41         36
        42         37
        43         38
        44         39
        45         40
        46         41
        47         42
        48         43
        49         44
        50         45
