         1          2
         2          3
         3          4
         4          5
         5          6
         6          7
         7          8
         8          9
         9         10
        10         11
        11         12
        12         13
        13         14
        14         15
        15         16
        16         17
        17         18
        18         19
        19         20
        20         21
        21         22
        22         23
        27         24
        28         25
        29         26
        30         27
        31         29
        32         30
        34         31
        35         32
        36         33
        40         37
        41         38
        42         39
        43         40
        44         41
        45         42
        49         44
        50         45
        51         46
        52         47
