         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         18
        21         19
        22         20
        23         21
        24         22
        25         23
        26         24
        27         25
        28         26
        29         27
        30         28
        34         32
        35         33
        39         35
        40         36
        41         37
        42         38
