         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        17         16
        18         17
        19         18
        20         19
        21         20
        22         21
        23         22
        24         23
        25         24
        26         25
        27         26
        28         28
