         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        16         16
        17         17
        18         18
        19         19
        20         20
        21         21
        23         27
        24         28
        25         29
        26         30
        27         31
        28         32
        29         33
        30         34
        31         35
        32         36
        33         37
        34         38
        35         39
        36         40
        37         41
        38         42
        39         43
        40         48
        41         47
        42         46
        43         45
        44         44
        45         49
        46         53
        47         52
        48         51
        49         50
