         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         23
        19         22
        21         20
        22         19
        23         18
        24         24
        25         25
        26         26
        27         27
        28         28
        29         29
        33         33
        34         34
        35         38
        37         36
        38         35
