         1          1
         2          2
         3          3
         4          4
         5          5
         6          6
         7          7
         8          8
         9          9
        10         10
        11         11
        12         12
        13         13
        14         14
        15         15
        16         16
        17         17
        18         22
        20         21
        21         20
        22         19
        24         18
        25         23
        26         24
        27         25
        28         26
        29         27
        30         28
        34         32
        35         33
        36         37
        37         36
        38         34
